type,title,synopsis,genre
FILME,Polícia Federal - A Lei É Para Todos,"O filme conta a saga da operação de combate à corrupção do país, a Operação Lava Jato. Pelo ponto de vista do delegado Ivan e de sua equipe da Polícia Federal, em conjunto com a força-tarefa do Ministério Público Federal.",Drama Suspense
FILME,Por Toda Minha Vida - Cartola,"O especial acompanha momentos importantes da vida de Angenor de Oliveira, o Cartola. Desde sua infância em bairros de classe média carioca até a mudança para o Morro da Mangueira, passando por sua complicada relação familiar e suas primeiras composições",Documentário
FILME,Porque Temos Esperança,"A jornada de Marli, uma mulher pernambucana que, inconformada em ignorar situações que parecem irremediáveis, percorre presídios de Recife (PE) tentando que pais detentos reconheçam seus filhos.",Documentário
FILME,Porta Dos Fundos – Contrato Vitalício,"Rodrigo, ator, assina um contrato vitalício com seu amigo Miguel, diretor, para que esteja em todo filme que ele venha a dirigir. Miguel desaparece e volta anos depois propondo um filme insano.",Comédia
FILME,Potiche,"Robert supervisiona sua fábrica com mãos de ferro e é igualmente tirânico com os filhos e a esposa Suzanne. Quando os trabalhadores entram em greve, é Suzanne quem intervém.",Comédia
FILME,Pour Une Femme,"A história do casamento entre Michel e Lena, contada pelo olhar da filha Anne, com reflexões sobre o mistério de um possível triângulo amoroso.",Drama
FILME,Powidoki,"Cinebiografia do artista de vanguarda polonês Wladyslaw Strzeminski. O filme retrata o esforço do pintor para seguir com sua arte mesmo com dificuldades físicas, sem um braço e uma perna, e políticas, sendo perseguido pelo regime soviético que se instalou em seu país após a Segunda Guerra Mundial.  ",Biografia
FILME,Pozitia Copilului,"Superprotetora, uma mãe tenta evitar que seu filho de 32 anos, de quem ainda tem uma imagem infantil, seja indiciado por um acidente de carro que culminou na morte de um rapaz. O longa aborda a dinâmica das relações familiares da alta sociedade romena.  ",Drama
FILME,Pqd,"Em média, 115 mil jovens servem às Forças Armadas todo ano. O filme conta a história de nove meninos nesta jornada, na qual a disciplina é fundamental.",Documentário
FILME,Praia Do Futuro,"O salva-vidas Donato tem uma forte relação com o irmão Ayrton. Quando se apaixona por um turista alemão, ele decide viver em Berlim, mas vai precisar lidar com o ressentimento de Ayrton.  ",Romance Ficção Drama
FILME,Prazer Em Conhecer 1,"Com um registro íntimo e observacional, o filme se despe do julgamento moral e mergulha no cotidiano de usuários de PrEP, e traz à tona reflexões sobre desejo, sexo e proteção.",Documentário
FILME,Precious Cargo,"Karen, uma sedutora e traidora ladra, está sendo perseguida pelo chefe do crime Eddie. Com a intenção de conquistar novamente a confiança de Eddie, ela convence seu ex-amante e ladrão, Jack, a ajudá-la a roubar uma carga de pedras preciosas.",Ação
FILME,Presença De Anita,"LÚCIA HELENA RESOLVE PASSAR AS FESTAS DE FIM DE ANO COM A FAMÍLIA NO INTERIOR DE SÃO PAULO. SEU MARIDO, NANDO, APROVEITA A VIAGEM PARA ESCREVER UM ROMANCE E LOGO ENCONTRA INSPIRAÇÃO EM ANITA, UMA JOVEM MISTERIOSA E SEDUTORA QUE ENCANTA TODOS AO SEU REDOR. NANDO E ANITA COMEÇAM UM TÓRRIDO CASO DE AMOR, QUE IRÁ MUDA PARA SEMPRE A VIDA DE TODOS. .",Drama
FILME,Prince: Sign O’ The Times,"Sign o' The Times não é apenas um dos álbuns mais importantes da carreira do cantor Prince - também diretor deste documentário -, como também um dos álbuns mais importantes da história do rock como um gênero musical. Prince fez um vibrante trabalho para revelar seus talentos adicionais de cineasta e caprichoso produtor musical. Com trechos filmados nos shows de Antuérpia e Roterdã, esse filme-concerto mostra por que Prince é um marco na história da música.",Documentário Música
FILME,Prisão Química,O ex-jogador Casagrande numa conversa franca com o doutor Drauzio Varella sobre a luta contra a dependência química. Do início nas drogas até importância da família na recuperação.,Documentário
FILME,Private Violence,Kit e Deanna são vítimas de violência doméstica que decidiram enfrentar o sistema criminal americano para conscientizar as pessoas e acabar com a impunidade.,Femininos Documentário Assuntos
FILME,"Professora Muito Maluquinha, Uma","Após estudar na capital, a jovem Catharina (Paolla Oliveira) volta à sua cidade no interior de Minas para dar aulas em uma escola primária. Enquanto seus métodos nada convencionais de ensino irritam algumas pessoas, essa professora maluquinha conquista crianças e adultos com sua beleza, inteligência e entusiasmo.  ",Infantil Comédia
FILME,Proibido Nascer No Paraíso,"O doc acompanha três mulheres grávidas de Fernando de Noronha que são obrigadas a dar à luz longe de casa. Desde 2004, apenas quatro bebês nasceram no arquipélago.",Documentário
FILME,Proof Of Life,"Alice contrata um negociador profissional para conseguir libertar seu marido engenheiro, que foi sequestrado por guerrilheiros na América do Sul.",Ação
FILME,Propaganda: The Art Of Selling Lies,"Das pinturas rupestres nas cavernas da pré-história até as Fake News dos tempos atuais, entenda como a propaganda foi usada para definir nações e manter populações sob controle.",Documentário
FILME,Propeller: A Vans Skateboarding Video,"O primeiro filme longa-metragem dos skatistas da Vans Skateboarding reúne talentos como Pedro Barros, Rowan Zorilla e Kyle Walker.",Radicais Esportes
FILME,Prova Escrita,"Uma coordenadora pedagógica fotografa pequenas pichações na escola onde trabalha, para investigar problemas que afligem os alunos na sala de aula e na vida.",Documentário
FILME,Proximity,"Taylor Steele traz mais um filme para ficar na História do surfe, unindo lendas vivas e novos talentos: Kelly Slater & JJ Florence, Dave Rastovich & Steph, Gilmore e muito mais.",Esporte
FILME,Psicobloc: Acima Do Oceano,"Escaladores de diversas regiões do país inspirados em buscar as mais difíceis linhas de psycobloc do Brasil, se reúnem ao Caribe brasileiro, Arraial do Cabo em busca de aventura.",Aventura
FILME,Push,"Leilani Farha, relatora especial das Nações Unidas sobre habitação, percorre o mundo denunciando a especulação dos mercados construtores, que transformam vizinhanças tradicionais.",Documentário
FILME,Quai D'orsay,"O ministro Alexandre Taillard de Vorms só dá atenção a coisas fúteis. Para escrever seus discursos, o novato Arthur precisará dar sentido às divagações do oficial.",Comédia
FILME,Quando Eu Era Vivo,"Júnior volta a morar com a família depois que perdeu o emprego e se separou da esposa. Ao chegar na casa que um dia já fora seu lar, ele se sente um estranho, desenvolvendo uma estranha obsessão com o passado.",Horror Suspense Terror
FILME,Quarantine 2: Terminal,"Um avião é tomado por um misterioso vírus. Após um pouso de emergência, passageiros e tripulantes são colocados em quarentena. Com alguns sobreviventes, o grupo precisa se unir.",Horror Terror
FILME,"Quase Dupla, Uma","Após um curioso assassinato, a detetive Keyla chega à cidadezinha de Joinlândia para trabalhar no caso ao lado do atrapalhado policial Claudio. Com o avanço da investigação, novos crimes ocorrem e Keyla passa a desconfiar de todos, enquanto a inocência de Claudio o leva para o caminho oposto.",Comédia
FILME,Que Horas Ela Volta?,"Val se mudou para SP deixando a filha Jéssica em PE. Anos depois, a menina vai ao seu encontro para prestar vestibular. Os chefes de Val recebem bem a garota, até que ela deixa de seguir protocolos.",Drama
FILME,Quebrando O Gelo,"Isabel Clark, Marcela Lima, Nathalia Reis, brasileiras que praticam snowboard, se reúnem nas montanhas de Aspen, onde dividem experiências de lutas, sonhos e frustrações no esforço de se dedicar ao esporte que amam. Participação da cantora Anitta.",Radicais Esportes
FILME,Queen Live In Rock In Rio 1985,"Histórico show do Queen realizado em 11 de janeiro de 1985 durante a 1ª edição do Rock in Rio. Freddie Mercury, Brian May, Roger Taylor e John Deacon desfilaram sucessos e empolgaram uma multidão de 300 mil pessoas.",Música
FILME,Quem Pode Jogar? 1,"Quem Pode Jogar? de Marcos Ribeiro, é um filme que revela como quatro corajosos atletas transexuais treinam, jogam, e enfrentam as barreiras do preconceito no esporte.  Através do ponto de vista dos próprios atletas, o documentário acompanha a rotina da patinadora de 10 anos, Maria Joaquina, o intenso treinamento do  fisiculturista Juliano Ferreira, a jornada da jogadora de vôlei Isabela Neris, e os desafios da lutadora de MMA e Jiu Jitsu, Anne Viriato, uma mulher que gosta de enfrentar homens no Octógono.   Com a participação dos atletas olímpicos Ian Matos e Isadora Celluro, e ainda da ex- karateca, Dionne Freitas, Quem Pode Jogar? mostra que são as diferenças entre os atletas, que fazem do esporte um lugar privilegiado de convívio.",Documentário
FILME,"Racconto Dei Racconti, Il","O rei e a rainha de Longtrellis vivem a frustração de não poder ter filhos. Eles buscam uma solução, mas toda vida criada exige uma perda para que o equilíbrio seja mantido.",Fantasia Drama
FILME,Radin!,"François Gautier é um típico pão-duro. Seu único propósito de vida é não gastar nada. Quando ele descobre que tem uma filha, ele vê sua vida virar de cabeça para baixo.",Comédia
FILME,Rango,"Rango é um camaleão em meio a uma crise de identidade. Quando acidentalmente cai na cidade de Dirt, o lagarto nada corajoso, sem querer, se torna um herói e passa a ser conhecido como Xerife Rango. Após muitas confusões com a nova identidade, o camaleão começa a se tornar o herói que fingia ser.",Infantil Animação
FILME,Rasga Coração,"Manguari era um ativista político durante a juventude. Hoje, enfrenta a rebeldia do filho Luca, que o encara como conservador. Enquanto os conflitos se intensificam, Manguari olha para o passado e questiona se não está repetindo as atitudes de seu próprio pai no presente.",Drama
FILME,Real - O Plano Por Trás Da História,"Gustavo Franco é um economista ambicioso, que integra a equipe do ministro da Fazenda Fernando Henrique Cardoso com o objetivo de criar um novo plano econômico para o Brasil.",Drama
FILME,Real Beleza,"João é um fotógrafo decadente, procurando uma nova modelo para relançar a sua carreira. Ele parte para o sul do Brasil, onde capta dezenas de adolescentes, até se encantar com a beleza de Maria.",Drama
FILME,Redentor,"UM JORNALISTA ACEITA SER O LARANJA DE UM AMIGO DE INFÂNCIA, QUE É TAMBÉM UM EMPREITEIRO ENVOLVIDO EM UM ESCÂNDALO IMOBILIÁRIO. APÓS O FRACASSO DO NEGÓCIO, ELE ENCONTRA DEUS E RECEBE DELE UMA MISSÃO. .",Drama
FILME,Redenção,"Primeiro longa-metragem feito na Bahia, o thriller policial gira em torno de um maníaco estuprador de mulheres. Hospedado na casa de dois irmãos, ele tenta violentar a namorada de um deles, provocando a ira dos rapazes.",Ação Filme Longa-Metragem
FILME,"Reginaldo Rossi, Meu Grande Amor","Mesclando documentário e ficção, o filme homenageia os 50 anos de carreira e mostra o legado do cantor e compositor Reginaldo Rossi, o Rei do Brega, que conseguiu agradar a todas as multidões.",Documentário
FILME,Reis E Ratos,"RIO DE JANEIRO, 1963. O CORETO DA PRAÇA PRINCIPAL DE BACAXÁ EXPLODE NO MOMENTO DA ABERTURA DA GINCANA DE PRIMAVERA. O ALVO DO ATENTADO É AMÉLIA CASTANHO, CANTORA DE BOATE ESCOLHIDA PARA O EVENTO. AMÉLIA DESCOBRE QUE O ENIGMÁTICO LOCUTOR HERVÊ GIANINI FOI O RESPONSÁVEL POR SUA SALVAÇÃO. MAS O FUNCIONÁRIO DA RÁDIO NÃO FAZIA IDEIA DE QUE ESTAVA ATRAPALHANDO OS PLANOS DE DESESTABILIZAR O BRASIL, ARQUITETADOS POR UM AGENTE DA CIA E UM MAJOR BRASILEIRO,  AUXILIADOS PELO MELIANTE RONI RATO. .",Comédia Drama
FILME,Relatos Salvajes,"Seis histórias cômicas que beiram o absurdo expõem o lado selvagem do ser humano. Enquanto passageiros de um avião lotado descobrem ter um vínculo incomum com o piloto, uma garçonete aparentemente inofensiva se depara com seu maior inimigo sentado à mesa. Além disso, uma guerra no asfalto é iniciada entre dois viajantes, enquanto um homem (Ricardo Darín) testa sua paciência em meio a um processo burocrático. Por último, um pai (Oscar Martinez) tenta acobertar o crime de seu filho e um casamento sai totalmente do controle. Indicado ao Oscar de Melhor Filme Estrangeiro.",Comédia
FILME,"Religieuse, La","No século 18, Suzanne é uma garota que é forçada a se tornar freira. No convento, três mães superiores a tratam de maneiras diferentes, que vão da preocupação materna à perseguição sádica e desejos homossexuais.    ",Drama
FILME,Remembering Whitney,"De uma carreira inovadora a uma morte trágica, a história de Whitney Houston contada pela única que realmente conhece a história por trás das manchetes:  sua mãe, Cissy Houston.",Documentário
FILME,Ressaca,O filme acompanha o corpo artístico do Theatro Municipal do Rio de Janeiro quando os salários são suspensos. Mostra a espera e a resistência: porque é preciso produzir e sobreviver.,Documentário
FILME,Retour À Ithaque,"Após dezesseis anos exilado em Madri, Amadeo finalmente retorna a Havana. Para celebrar sua volta, ele e seus amigos se reúnem em um terraço com vista para a cidade e, à mesa, conversam sobre o passado, suas experiências e seus sentimentos a respeito do rumo de Cuba.",Drama
FILME,Revolução Dos 3,O documentário mostra como a seleção brasileira masculina de basquete dos anos 80 revolucionou o jogo com o recém-incorporado arremesso dos três pontos.,Documentário
FILME,Riddick,"Riddick é o homem mais procurado da galáxia. Abandonado para morrer em um planeta habitado apenas por animais selvagens, ele deseja retornar ao seu planeta natal. Quando dois grupos de mercenários chegam por lá, Riddick passa a usá-los para tentar conseguir uma das naves para fugir do local.",Ação
FILME,Ride Along,"Para se casar com Angela, o segurança de colégio Ben precisa enfrentar o irmão dela, um policial durão. O policial propõe um acordo para o noivo: eles devem sair em patrulha juntos por um dia e, se Ben provar ser um homem digno, poderá se casar com Angela.",Ação Comédia
FILME,Rio Do Medo,"O filme busca compreender como a PM do RJ se tornou uma instituição violenta e corrupta. Sem negar a necessidade da existência da polícia, o longa resgata fatos marcantes das últimas décadas.",Documentário
FILME,"Rio, 40 Graus","No Rio, em um dia de verão, cinco garotos pobres saem da favela onde vivem para vender amendoim pela cidade e presenciam casualidades e incidentes cariocas.",Drama
FILME,"Rio, Eu Te Amo","Terceira edição da série Cities of Love (Paris, je t'aime / Nova York, I Love You / Rio, Eu Te Amo), este longa-metragem coletivo é composto por 10 histórias de romance ambientadas no Rio de Janeiro, Brasil.",Drama
FILME,"Rio, Zona Norte","O sambista Espírito da Luz é um homem desiludido. Ao fazer uma viagem de trem pelo subúrbio, acaba caindo nos trilhos. Enquanto espera ajuda, relembra o tempo em que cantava.",Drama
FILME,Rise Of The Zombies,"Durante um apocalipse zumbi, sobreviventes se escondem em Alcatraz. Após terem o esconderijo invadido, eles deixam a ilha na esperança de que um cientista tenha descoberto a cura.",Ação
FILME,Riss - Carissa Moore,"Do diretor Peter Hamblin, acompanhe a lenda do surfe Carissa Moore durante a WSL de 2019.",Esporte
FILME,River Of Gold,O doc narra uma jornada clandestina na floresta amazônica do Peru para descobrir o selvagem desdobramento da selva intocada pela mineração ilegal de ouro em pequena escala.,Documentário
FILME,River Silence,"O diretor Rogério Soares viaja ao longo do Rio Xingu, no Brasil, para documentar o impacto da barragem de Belo Monte, que causou uma devastação ecológica e social em toda a região.",Documentário
FILME,Road To Christmas,"Uma produtora de televisão é a responsável por realizar o especial de Natal, mas um convidado inesperado pode atrapalhar a produção desse ano.",Comédia
FILME,Robin Hood,Um cruzado endurecido pela batalha e um guerreiro mouro montam uma revolta audaciosa contra a corrupta coroa inglesa em uma releitura estilizada e corajosa do conto clássico.  ,Aventura Animação
FILME,Rogéria - Senhor Astolfo Barrozo Pinto,"Mesmo tendo nascido como Astolfo Barroso Pinto, a famosa artista performática Rogéria decidiu, no início da fase adulta, que adotaria um controverso personagem transgressor e conquistaria os palcos pelo mundo.",Documentário
FILME,Roman Polanski: A Film Memoir,"Roman Polanski conversa sobre sua história de vida e carreira com seu antigo parceiro de negócios, produtor e amigo de longa data, Andrew Braunsberg.",Documentário
FILME,Ronaldo,"Eleito cinco vezes o melhor jogador de futebol do mundo, Cristiano Ronaldo dedicou-se para ser atleta de ponta. O doc entra na intimidade do craque, ouve família, amigos e filho.",Documentário
FILME,Rota Catalunha,"A Catalunha é principal pico da escalada mundial, com vias para diferentes níveis de escalador, o que leva grandes nomes do esporte a marcarem presença todos os anos no local.",Aventura
FILME,Running Wild,"Uma viúva salva seu rancho reabilitando cavalos com o apoio de alguns presidiários. Ela deve lutar contra o preconceito, ganância, vaidade e burocracia para ajudar os animais.",Drama
FILME,Rupture,"Uma mãe solteira, que sofre de um grande medo de aranhas, é submetida a experimentos estranhos após ser sequestrada por uma misteriosa organização e não faz ideia de como fugir.",Horror Ficção-Científica Terror
